,Date,Nasdaq,Res,SqRes,CondV,Spline,st
"2965-1",1996-07-05,-1.9872873500692556,-1.8967013411481746,3.5974759775132843,1.0179378043724308,1.1099593580008484,0.91709466390358829
"2966-1",1996-07-08,-0.82612501033088037,-0.49564275058689811,0.24566173620934609,1.4321383220909791,1.1113138722627629,1.2886893233636874
"2967-1",1996-07-09,0.41434903639938625,0.50922597915575785,0.25931109784714035,1.2224339777078175,1.1126717730853801,1.0986474244044788
"2968-1",1996-07-10,-1.0807241382134514,-1.2375452319785183,1.5315182011927646,1.0639185910678246,1.1140330688406714,0.95501526913828605
"2969-1",1996-07-11,-3.0996230187975371,-2.9530867118190551,8.72072112752228,1.1426626501908042,1.11539776792672,1.0244440889591913
"2970-1",1996-07-12,-0.2597462826537722,0.29643413217023168,0.087873194715518382,2.3342567017320568,1.116765878767809,2.0901934291792426
"2971-1",1996-07-15,-4.0029747253900183,-4.0230186986008931,16.184679449292425,1.8896486079196684,1.118137409814508,1.6899967672427212
"2972-1",1996-07-16,-0.63586599947162981,0.10360873854836661,0.01073477070358379,4.0815055068938619,1.1195123695437512,3.6457886647177009
"2973-1",1996-07-17,3.1010091819812402,3.1572816738101532,9.968427567777443,3.2172675422683819,1.1208907664589265,2.8702774958457775
"2974-1",1996-07-18,2.1098270842801803,1.4078699715667087,1.9820978568392451,4.121514746411469,1.1222726090899617,3.6724720117276668
"2975-1",1996-07-19,-1.0998978381593361,-1.6007394269453612,2.5623667129773633,3.5583321804555186,1.1236579059934115,3.1667397714873395
"2976-1",1996-07-22,-1.495161097982578,-1.3447343568253634,1.8083104904265237,3.2179736035418345,1.1250466657525375,2.8603023336719544
"2977-1",1996-07-23,-3.0343193243902,-2.8036918029999702,7.8606877262092238,2.8385053604588015,1.1264388969774022,2.5198928837377901
"2978-1",1996-07-24,-0.64070907317645975,-0.097779086044391894,0.0095607496676765932,3.499960011799951,1.1278346083049522,3.1032564402861507
"2979-1",1996-07-25,1.9024120369840247,1.9596672113168141,3.8402955791102191,2.7719065995634562,1.129233808399104,2.4546790743833129
"2980-1",1996-07-26,1.5921301095264795,1.133374012401527,1.2845366519871366,2.8165672599986276,1.1306365059508356,2.4911341931507582
"2981-1",1996-07-29,-1.2088259001983737,-1.6046243303612431,2.5748192415872677,2.4488009837185456,1.1320427096782686,2.1631701372950012
"2982-1",1996-07-30,0.51252906313914437,0.68505782199643006,0.46930421947849243,2.3699706784088246,1.1334524283267629,2.0909308755970004
"2983-1",1996-07-31,0.80277684971230556,0.62603456531761081,0.39191927697240991,1.9783674542277039,1.1348656706690001,1.7432613439275697
"2984-1",1996-08-01,1.675699012315679,1.4400640826635349,2.0737845621775683,1.6660741852076921,1.1362824455050722,1.466250043550686
"2985-1",1996-08-02,2.34477436266749,1.9320194078584696,3.7326989923417915,1.6913839197900316,1.1377027616625746,1.4866659173072048
"2986-1",1996-08-05,-0.39101343546104061,-0.93952693549101007,0.88271086251312858,1.971913310121862,1.1391266279966936,1.7310747213325484
"2987-1",1996-08-06,0.74153447285185692,0.74812522425165651,0.5596913511615913,1.7386839191968042,1.1405540533902936,1.5244204463861852
"2988-1",1996-08-07,1.0784340503272816,0.85522548787589581,0.73141063511256399,1.5091622574363581,1.1419850467540091,1.3215254102722427
"2989-1",1996-08-08,-0.31598098808212072,-0.60754806426378638,0.36911465039067393,1.3603251093207105,1.1434196170263382,1.1896989425968332
"2990-1",1996-08-09,-0.021100941707885568,-0.029734627877297679,0.00088414809500136828,1.1893243897712378,1.1448577731737264,1.0388402975805833
"2991-1",1996-08-12,0.087891231476877607,0.019424992681812237,0.00037733034068845899,1.0003973764596834,1.1462995241906655,0.87271900175131367
"2992-1",1996-08-13,-1.0704830145557231,-1.1610642795047976,1.3480702611419948,0.85558436848194208,1.1477448790997771,0.7454482124572942
"2993-1",1996-08-14,0.65142773933057896,0.79588607400224953,0.63343464279071426,0.95671990317224753,1.1491938469519103,0.83251394506664367
"2994-1",1996-08-15,0.10404727153279225,-0.1008782095720334,0.010176413166459092,0.92193011541684278,1.1506464368262312,0.80122797578007987
"2995-1",1996-08-16,-0.091697018336933667,-0.18555642003603059,0.034431185016587817,0.7973065326835258,1.1521026578303162,0.69204469520541168
"2996-1",1996-08-19,-0.24198973196538631,-0.2961316937467689,0.087693980041330125,0.70568979454081926,1.1535625191002425,0.61174819990792029
"2997-1",1996-08-20,-0.55329590784474192,-0.57694276896402574,0.3328629586598772,0.64394305810995101,1.1550260298006847,0.55751389275709407
"2998-1",1996-08-21,0.19275958551450145,0.23227821619439359,0.053953169718449448,0.63529229156974854,1.1564931991250071,0.54932643966294414
"2999-1",1996-08-22,1.5078672163792106,1.3960076676368722,1.9488374081009399,0.58488976144750826,1.1579640362953516,0.50510183659825303
"3000-1",1996-08-23,-0.079579892350789549,-0.45828098394967443,0.21002146024988175,0.84450798519862469,1.1594385505627427,0.72837666540304014
"3001-1",1996-08-26,-0.33563106866010273,-0.39223165247153458,0.15384566920055068,0.77007869803227891,1.160916751207173,0.66333670974384407
"3002-1",1996-08-27,0.85655874542700516,0.85191215331409742,0.72575431696426218,0.70429099885580015,1.1623986475377019,0.60589454430946998
"3003-1",1996-08-28,0.42207713882813636,0.17552960879755466,0.03081064356462258,0.74395393557131173,1.1638842488925485,0.63919924707220144
"3004-1",1996-08-29,-0.76993390074644452,-0.92832306295476519,0.86178370921371694,0.66513394174606355,1.1653735646391903,0.57074740832309401
"3005-1",1996-08-30,-0.30876505486157058,-0.22528955334425046,0.050755382846051876,0.73556801778543568,1.1668666041744564,0.63037884120939502
"3006-1",1996-09-03,0.069183246402726439,0.059085413338770543,0.003491086069413364,0.66207513675530061,1.1683633769246222,0.56666885476847229
"3007-1",1996-09-04,0.1338518468869232,0.047066520371907714,0.0022152573399192039,0.59840830631205311,1.1698638923455114,0.51151959661929391
"3008-1",1996-09-05,-1.6004007619171645,-1.7003076525707974,2.8910461133908156,0.54951122316627521,1.1713681599225869,0.46911913945363787
"3009-1",1996-09-06,1.2123501175145712,1.4643312632279637,2.1442660484668039,0.96668253375170565,1.1728761891710537,0.82419827657591183
"3010-1",1996-09-09,0.81465421479114397,0.49591493677376913,0.24593162451533143,1.1691431509604626,1.1743879896359488,0.99553398134026216
"3011-1",1996-09-10,0.062659370060824671,-0.17538553300210696,0.03076008518643315,1.0257937733161699,1.1759035708922474,0.87234514692205778
"3012-1",1996-09-11,0.39246722658132782,0.30700562535511911,0.094252453999687749,0.88214984109749539,1.1774229425449558,0.74922086976729141
"3013-1",1996-09-12,1.022528480225926,0.87014730890926351,0.75715633920203329,0.78212661027085617,1.1789461142292141,0.6634116698219108
"3014-1",1996-09-13,1.9418910638210107,1.6616674915701313,2.7611388525409724,0.80986277951916541,1.1804730956103902,0.68604933270453539
"3015-1",1996-09-16,0.44404785403378,-0.022718723894732007,0.00051614041540506701,1.1465673743892455,1.1820038963841821,0.97001996177564309
"3016-1",1996-09-17,0.78005793352389219,0.61721080954457874,0.38094918341867423,0.97046569357226653,1.1835385262767193,0.81996966894288081
"3017-1",1996-09-18,0.19925121369031018,-0.031773940681495347,0.001009583306431185,0.89542724866463352,1.1850769950446607,0.75558571502848937
"3018-1",1996-09-19,0.52775372720539337,0.4145769964792923,0.17187408600979115,0.77823232875783954,1.1866193124752924,0.65583993162427467
"3019-1",1996-09-20,0.62505857801316012,0.44522713745089049,0.19822720392271412,0.71538325209268072,1.1881654883866362,0.6020905834119723
"3020-1",1996-09-23,-0.6762229819087473,-0.87579803577504589,0.76702219946742856,0.67146330090908235,1.1897155326275433,0.56438979108402809
"3021-1",1996-09-24,0.31317760500702008,0.37763871897287127,0.14261100206747124,0.72740891474576019,1.1912694550777989,0.61061660873211498
"3022-1",1996-09-25,0.76969801248356617,0.633405079465307,0.40120199469245188,0.67217428503418086,1.1928272656482257,0.5635135148163275
"3023-1",1996-09-26,0.2707288495501281,0.041805772034537669,0.0017477225754037318,0.67063537499867965,1.1943889742807829,0.56148825000876412
"3024-1",1996-09-27,0.16842760172544047,0.0407477214586199,0.0016603768040692726,0.60672348024420153,1.1959545909486731,0.50731314118116078
"3025-1",1996-09-30,-0.25478550354431917,-0.36170797797984633,0.13083266133426899,0.55782925530477712,1.1975241256564386,0.4658188034408039
"3026-1",1996-10-01,-0.44191655912833028,-0.46296709782500201,0.21433853366850497,0.54078842452839415,1.199097588440073,0.4509961739076761
"3027-1",1996-10-02,1.1881553501376985,1.2050745854857403,1.4522047565836289,0.54098488205442063,1.20067498936712,0.45056729493430664
"3028-1",1996-10-03,-0.2446137620175648,-0.55844380758553558,0.3118594862306307,0.73603623348949587,1.2022563385367802,0.61221239588996235
"3029-1",1996-10-04,1.1666429460237104,1.1435285129819406,1.3076574600026882,0.70627633009598689,1.2038416460800119,0.58668541032434518
"3030-1",1996-10-07,0.26496655391987645,-0.044498523359867148,0.0019801185812086423,0.84027139949403284,1.20543092215964,0.69707138256301704
"3031-1",1996-10-08,-0.86069691756618383,-0.98720760086365755,0.9745788472029786,0.73768373078763672,1.2070241769704599,0.61115903464267596
"3032-1",1996-10-09,-0.17513209998174517,-0.073240354140324232,0.0053641494746001087,0.81219053442575218,1.2086214207393462,0.67199746793244275
"3033-1",1996-10-10,-0.08161781499156362,-0.11883040506834708,0.014120665168707447,0.71693460902428496,1.210222663725351,0.59239892832397556
"3034-1",1996-10-11,0.90937518084865943,0.85318810115576804,0.72792993595378508,0.64540186353823359,1.2118279162198189,0.53258540664049303
"3035-1",1996-10-14,0.64600584793312876,0.38874161397251933,0.15112004243395924,0.70299960068537659,1.2134371885464907,0.57934568622168314
"3036-1",1996-10-15,0.13839951939891293,-0.065425834361396484,0.0042805398018848891,0.65652488729749781,1.2150504910616082,0.54032724740836235
"3037-1",1996-10-16,-0.5667408527238571,-0.66757048758566395,0.44565035589536112,0.59791140042031465,1.2166678341540271,0.49143355617357476
"3038-1",1996-10-17,-0.72444609742134958,-0.68219942399349964,0.46539605409706269,0.62254692004776879,1.2182892282453219,0.51100092294537558
"3039-1",1996-10-18,0.041860540612237429,0.11610635222771849,0.013480685027627032,0.64466906847174033,1.2199146837898944,0.52845422474049952
"3040-1",1996-10-21,-0.48973630390900524,-0.57097772451317463,0.32601556189024272,0.59064733553119253,1.2215442112750827,0.48352513980206902
"3041-1",1996-10-22,-1.3361160495362512,-1.3094939623631525,1.7147744374655496,0.5985320001472092,1.2231778212212732,0.48932541921795902
"3042-1",1996-10-23,0.64382463351808639,0.84218116421897848,0.70926911336523402,0.82323032669532736,1.2248155241820071,0.67212597361967763
"3043-1",1996-10-24,-0.071693935157224331,-0.27507671022195723,0.075667196506534626,0.8374232910019962,1.2264573307440907,0.68279855320684668
"3044-1",1996-10-25,-0.35924271162866006,-0.41744339335987052,0.17425898665980358,0.74873410213605407,1.2281032515277084,0.60966706276907956
"3045-1",1996-10-28,-0.55034196866285967,-0.55019764701993656,0.30271745078627471,0.69637455877362453,1.2297532971865324,0.56627175577964439
"3046-1",1996-10-29,-1.0616320037257765,-1.0227127412422954,1.0459413510993303,0.67657030250772354,1.2314074784078322,0.54942845026611808
"3047-1",1996-10-30,0.26397943341214258,0.40664185622818044,0.16535759923670018,0.77846396251437111,1.2330658059125914,0.63132393971320155
"3048-1",1996-10-31,1.2588005115175882,1.1324901196282755,1.2825338710556657,0.71815570792082117,1.2347282904556125,0.58163056072508312
"3049-1",1996-11-01,0.022101347044323205,-0.30606293506485338,0.093674520220512661,0.84783737384270907,1.236394942825638,0.68573345334547764
"3050-1",1996-11-04,-0.10645878184796231,-0.18369096885518538,0.033742372038956685,0.76032728701072683,1.2380657738454546,0.61412511602605457
"3051-1",1996-11-05,0.70135618475628547,0.65020945443590228,0.4227723346378337,0.68392866355400284,1.2397407943720151,0.55167069330846996
"3052-1",1996-11-06,1.3271240946386875,1.1120678963992772,1.2366950062019135,0.68669658747992335,1.2414200152965462,0.55315411304681406
"3053-1",1996-11-07,0.69210519385514147,0.35007773438645556,0.12255442011315373,0.81702526169474532,1.2431034475446661,0.65724639675684648
"3054-1",1996-11-08,0.26834965240567499,0.05517052386541145,0.0030437867035839343,0.74176943340336321,1.2447911020764975,0.59589872723702875
"3055-1",1996-11-11,0.409495132134019,0.28229800219263629,0.079692162041953687,0.66539253878161242,1.2464829898867815,0.53381597998545516
"3056-1",1996-11-12,-0.48745730056714009,-0.64329351425650028,0.41382654548447811,0.61902308260748118,1.2481791220049989,0.49594090438968425
"3057-1",1996-11-13,0.33290327695896238,0.35906294360187307,0.12892619746804188,0.6361793918110874,1.2498795094954789,0.50899257646673868
"3058-1",1996-11-14,0.7617338537261098,0.62143848880493668,0.38618579536816344,0.60463534030958554,1.2515841634575207,0.48309602978617999
"3059-1",1996-11-15,-0.67610519143679326,-0.90341230356634394,0.81615379023504797,0.62106301901350913,1.2532930950255066,0.49554491401779366
"3060-1",1996-11-18,-0.5746388563788507,-0.51020164265548329,0.26030571616835346,0.70145083776870887,1.255006315369025,0.55892215774424425
"3061-1",1996-11-19,0.6396042764627019,0.68345349209418838,0.46710867585574078,0.67575538280675473,1.2567238356929791,0.53771191698145171
"3062-1",1996-11-20,0.18357630691561155,-0.018950137791336211,0.00035910772231062885,0.68872895874277307,1.2584456672377169,0.54728541459762048
"3063-1",1996-11-21,-0.54379409634979226,-0.65379031453857117,0.42744177538444383,0.62536373235708576,1.2601718212791366,0.49625275045613276
"3064-1",1996-11-22,1.2857342540518069,1.3233249223507209,1.7511888501145414,0.6441170291278282,1.2619023091288144,0.51043335483910035
"3065-1",1996-11-25,0.47050068594245431,0.136871420402221,0.018733785722921521,0.86693446680123676,1.2636371421341253,0.6860628244411151
"3066-1",1996-11-26,0.064804009185515099,-0.10341051919004104,0.010693735479153848,0.76530112257199367,1.2653763316783571,0.60480119898949058
"3067-1",1996-11-27,0.4765399203900067,0.39064316176719266,0.15260207983546906,0.68624233539092094,1.2671198891808308,0.54157648479068832
"3068-1",1996-11-29,0.41008922053169528,0.24064930299419068,0.057912087031589794,0.6480889293291956,1.2688678260970268,0.51076157500398156
"3069-1",1996-12-02,0.55623631802621532,0.40027956099811335,0.16022372695284234,0.60406967667715117,1.2706201539187041,0.47541326557283642
"3070-1",1996-12-03,0.042304601448606149,-0.14330609116939258,0.020536635766250259,0.58655306463952872,1.2723768841740166,0.46099003521295406
"3071-1",1996-12-04,-0.25795139409519052,-0.33928291673809646,0.1151128975903101,0.55127722214908725,1.2741380284276453,0.43266679892553944
"3072-1",1996-12-05,0.23872424838264905,0.21831608381512291,0.047661912452371773,0.53924812644301467,1.2759035982809115,0.42264018000229059
"3073-1",1996-12-06,-0.9614418290632365,-1.0826278247584777,1.1720830069412731,0.51954760781617504,1.2776736053719071,0.40663562715216645
"3074-1",1996-12-09,2.1959829423398247,2.3183163060290135,5.3745904948000103,0.68151941136274385,1.2794480613756105,0.53266672711200325
"3075-1",1996-12-10,-0.28301690363399246,-0.80133992249555352,0.64214567138517975,1.4671660720625925,1.281226978004018,1.1451258030393983
"3076-1",1996-12-11,-0.26166542372356716,-0.2769876781489542,0.076722173846348635,1.3250175886201276,1.2830103670062649,1.032741139661935
"3077-1",1996-12-12,-0.82763325016852463,-0.84728782060201069,0.71789665094050503,1.1271847925156273,1.284798240168751,0.87732435901186945
"3078-1",1996-12-13,-1.0390146273373091,-0.94383165560214577,0.8908181941166875,1.076526837316143,1.2865906093152621,0.8367283497344058
"3079-1",1996-12-16,-1.879948055506464,-1.7418748050663004,3.0341278365247621,1.0650347105264386,1.2883874863071048,0.82664161352508903
"3080-1",1996-12-17,0.42258599665725427,0.73128860711775112,0.5347830269002205,1.3936399336333618,1.2901888830432224,1.0801828724071201
"3081-1",1996-12-18,1.4939338079700271,1.335441396107435,1.7834037224373749,1.2524466620414385,1.2919948114603326,0.96938985430274827
"3082-1",1996-12-19,0.81201729285913515,0.43614335556298389,0.1902210266017394,1.3408099464028378,1.2938052835330407,1.0363305541166441
"3083-1",1996-12-20,-0.56492516033506135,-0.80243501949723872,0.64390196051553383,1.1579991929674731,1.2956203112739826,0.89377974618876832
"3084-1",1996-12-23,-0.70403081988441585,-0.66215255900851844,0.4384460114015295,1.0893569805551133,1.297439906733943,0.83962037463250327
"3085-1",1996-12-24,0.63183117308822645,0.7019346285741046,0.4927122227914662,1.004533817490896,1.299264082001987,0.77315599761908893
"3086-1",1996-12-26,0.53752743475401488,0.33657818939451872,0.11328487757609251,0.94817427726042147,1.3010928492055878,0.72875220076672553
"3087-1",1996-12-27,-0.24671796578594751,-0.42853253772126532,0.18364013588582767,0.84539270202414984,1.3029262205107615,0.64884157576685086
"3088-1",1996-12-30,-0.28149045584484611,-0.30417793601457577,0.092524216758087349,0.77779491473376994,1.3047642081221911,0.59611913776602421
"3089-1",1996-12-31,0.25438399311097371,0.23875201522753181,0.057002524775207584,0.71176611084381103,1.3066068242833564,0.54474391042171255
"3090-1",1997-01-02,-0.80335459447775648,-0.92771802625957733,0.86066073624696582,0.65568913445258148,1.308454081276675,0.50111742080609922
"3091-1",1997-01-03,2.3139283055156668,2.4041850234667592,5.7801056270618618,0.73930113804393138,1.3103059914236219,0.56422022251512038
"3092-1",1997-01-06,0.43546515820018783,-0.10678953130488056,0.011404003996316065,1.5777098090104205,1.3121625670848678,1.20237373675085
"3093-1",1997-01-07,0.85699790432407497,0.69589224982174902,0.48426602336197555,1.3129502323446716,1.3140238206604113,0.99918297651925347
"3094-1",1997-01-08,-0.55738641633080732,-0.8040230537735148,0.64645307099928828,1.1844908672575238,1.3158897645897096,0.90014444912628711
"3095-1",1997-01-09,0.44208569856500901,0.48243431271535808,0.23274286608513992,1.1116568553310353,1.3177604113518169,0.84359557758352188
"3096-1",1997-01-10,0.43788770678574451,0.27543871340830961,0.075866484844024917,0.99084969338573115,1.3196357734655111,0.75085088879005535
"3097-1",1997-01-13,-0.083366822581698585,-0.24496402362139041,0.06000737286878112,0.8736736441992673,1.3215158634894344,0.66111476096272559
"3098-1",1997-01-14,1.1541735805232989,1.0983413827220991,1.2063537929998926,0.78147341190056685,1.3234006940222287,0.59050400640596967
"3099-1",1997-01-15,-0.95750930251785604,-1.2644442867082726,1.5988193541891922,0.89131792746300531,1.3252902777026661,0.67254543586335425
"3100-1",1997-01-16,0.51832770618567281,0.63986314168551361,0.40942484008765567,1.0374561577042796,1.3271846272097871,0.78169693683491526
"3101-1",1997-01-17,0.63878023943813034,0.46086138301184254,0.21239321435158823,0.96249181450679466,1.3290837552630386,0.72417694573078895
"3102-1",1997-01-20,1.1226175915915348,0.92025834788460181,0.8468754268512968,0.87415020047927627,1.3309876746224134,0.65676806566015955
"3103-1",1997-01-21,0.92586160699354991,0.6253294818355758,0.39103696085274969,0.9064046940233601,1.3328963980885795,0.68002636613256395
"3104-1",1997-01-22,0.80216557992160986,0.54155617231479436,0.29328308777225126,0.85955209585556902,1.3348099385030259,0.64395092594197112
"3105-1",1997-01-23,-0.70054471857758926,-0.93605561870528786,0.87620012130973923,0.80839068476667464,1.3367283087481998,0.60475317196185119
"3106-1",1997-01-24,-1.0604723407460881,-0.99107623166246306,0.98223209696626812,0.86104189267795384,1.3386515217476413,0.64321586214898052
"3107-1",1997-01-27,-0.81130075721862482,-0.66887363549234657,0.4473919402567485,0.91825173667448545,1.3405795904661302,0.68496622147977204
"3108-1",1997-01-28,0.11524909113322934,0.20711812299369253,0.042897916872430344,0.87810408456885491,1.3425125279098185,0.65407515111683223
"3109-1",1997-01-29,0.059050615473221768,-0.037081688271935018,0.001375051605096963,0.78381375368147932,1.344450347126378,0.58299940593328659
"3110-1",1997-01-30,1.1628080649153105,1.0780786970206913,1.1622536769698315,0.70512661756216877,1.3463930612051365,0.52371527890304215
"3111-1",1997-01-31,0.64198092433134235,0.33329396252110149,0.11108486545301741,0.82762659019469176,1.348340683277224,0.6138111832264046
"3112-1",1997-02-03,-0.27577215488649998,-0.47878083265879601,0.22923108572145001,0.75629106651410305,1.3502932265157082,0.56009394971611748
"3113-1",1997-02-04,-0.16728493245796727,-0.18407718058426364,0.033884408411851606,0.7203341513536119,1.3522507041357457,0.53269275375529856
"3114-1",1997-02-05,-1.8595858010019839,-1.89839061839154,3.6038869399970137,0.66217200062672943,1.3542131293947202,0.48897177722881346
"3115-1",1997-02-06,-0.15140048312147769,0.15317052983285878,0.02346121120927868,1.1795398735998863,1.3561805155923858,0.86975137899297861
"3116-1",1997-02-07,0.8365093099878429,0.79448146288657517,0.63120079487039249,1.0129683108423653,1.3581528760710158,0.74584262838861648
"3117-1",1997-02-10,-1.6613515920050226,-1.9038309969936478,3.6245724651138267,0.98103161654718862,1.3601302242155444,0.72127771229626114
"3118-1",1997-02-11,-0.28723045039402706,-0.022882093695525185,0.00052359021189079342,1.4277684974761058,1.3621125734537105,1.0482015402412159
"3119-1",1997-02-12,2.0406064758571318,2.0261391699484732,4.1052399359994878,1.2001706864933881,1.3640999372562093,0.87982606971410515
"3120-1",1997-02-13,0.86821046730030105,0.38141406653963184,0.1454766901542987,1.6717660360835047,1.3660923291368334,1.2237577215149225
"3121-1",1997-02-14,-0.26442674282680656,-0.5133384621972078,0.26351637677099415,1.4103986922072376,1.3680897626526234,1.0309255508736359
"3122-1",1997-02-18,-0.10245227718161942,-0.12154656294141446,0.014773566962871226,1.2287062635651158,1.3700922514040164,0.89680549780935281
"3123-1",1997-02-19,-0.015376898802710315,-0.067336567822206622,0.004534213366074632,1.0503894297009102,1.372099809034987,0.7655342729328567
"3124-1",1997-02-20,-1.3402437269387946,-1.4098714010448159,1.9877373674840721,0.91219504892695302,1.3741124492332075,0.66384308608511833
"3125-1",1997-02-21,-0.97550107576411804,-0.77630701984425621,0.60265258905947039,1.1184832441399872,1.3761301857301882,0.81277429689292735
"3126-1",1997-02-24,0.80316920520866475,0.92835525638366589,0.86184348205518202,1.0588543937459345,1.3781530323014313,0.76831409061859579
"3127-1",1997-02-25,0.19385248776080388,-0.041862052672647851,0.0017524314539675431,1.0540765121467905,1.3801810027665793,0.76372338847867727
"3128-1",1997-02-26,-0.53120382031019986,-0.64328512407452298,0.41381575085557443,0.91521469581735704,1.3822141109895694,0.66213670410449421
"3129-1",1997-02-27,-2.1024364697608711,-2.0674004278701283,4.2741445291575895,0.8737364625657178,1.3842523708787826,0.63119737480459037
"3130-1",1997-02-28,-0.27921258880017064,0.074633970591955534,0.0055702295663208837,1.4496066031447472,1.3862957963871945,1.0456690461895262
"3131-1",1997-03-03,0.16640082002155054,0.15030665216798156,0.022592089685946594,1.2196021251883018,1.3883444015125324,0.87845791279138363
"3132-1",1997-03-04,0.47098297102712294,0.36447174016148048,0.13283964937633774,1.0460632739695723,1.3903982002974251,0.75234797754039462
"3133-1",1997-03-05,0.88571726902495485,0.71740488273034386,0.51466976576533841,0.93049619659481031,1.3924572068295586,0.66824042565259678
"3134-1",1997-03-06,-1.0330889152657896,-1.2855528473015667,1.6526461232051652,0.90212520590833722,1.3945214352418294,0.64690666138946529
"3135-1",1997-03-07,-0.27633684983436879,-0.13946595433046871,0.019450752417308384,1.0596200638726079,1.3965908997125001,0.75871900933246772
"3136-1",1997-03-10,0.82899826447304648,0.81232059561585035,0.65986475006168988,0.92353028844766449,1.3986656144653564,0.6602938392824409
"3137-1",1997-03-11,-0.45160487136577387,-0.69256024978304065,0.47963969957954766,0.92011755025118247,1.4007455937698612,0.65687699061386828
"3138-1",1997-03-12,-0.96380220216172319,-0.94491716255215819,0.89286844408562172,0.8892993746951473,1.4028308519413122,0.63393200503431146
"3139-1",1997-03-13,-0.83545247835559167,-0.71264018382870153,0.50785603160740556,0.93086155296169681,1.4049214033409989,0.66257197786868682
"3140-1",1997-03-14,-0.023972933899241156,0.072796596125461091,0.0052993444074534964,0.90230446762617567,1.4070172623763637,0.64128883969926576
"3141-1",1997-03-17,-1.0527231413935745,-1.1206066394232248,1.2557592403194133,0.80147749653938472,1.4091184435011579,0.56877936715383437
"3142-1",1997-03-18,-0.79175859024118722,-0.65090381762352756,0.42367577979688242,0.92111578815080142,1.4112249612155983,0.65270655881637218
"3143-1",1997-03-19,-1.5921690406957012,-1.5042652067130657,2.2628138121275025,0.88207395535221489,1.4133368300665319,0.6241073865673562
"3144-1",1997-03-20,0.79488569058527858,1.0451965812263497,1.0924358934072496,1.1417392414738825,1.4154540646475937,0.80662401556502783
"3145-1",1997-03-21,-0.41299848225682112,-0.64703225849234491,0.41865074352970466,1.156839393504794,1.4175766795993703,0.81606830173852407
"3146-1",1997-03-24,-0.91561133268704964,-0.90455971156900339,0.81822827179379864,1.0625454543323505,1.4197046896095558,0.74842709340107172
"3147-1",1997-03-25,0.43521970171402913,0.54825384146451883,0.30058227468060172,1.0532860824504826,1.4218381094131221,0.74079184928109498
"3148-1",1997-03-26,1.6701882795716827,1.5091324293484389,2.2774806893111212,0.96488513376757157,1.4239769537924751,0.67759884118755909
"3149-1",1997-03-27,-1.5540754048246619,-1.9657122059608068,3.864024476663301,1.2083835079421581,1.4261212375776195,0.84732172560216101
"3150-1",1997-03-31,-2.2508143034247752,-2.0082327912241285,4.0329989437478542,1.6449717149308778,1.4282709756463283,1.1517224273121471
"3151-1",1997-04-01,-0.39120375648238337,-0.0072506346071889438,5.2571702206965971e-005,2.0065390776805865,1.4304261829242972,1.4027561167669
"3152-1",1997-04-02,-1.3176750765206968,-1.31104570808775,1.7188408486953097,1.6492775633128933,1.432586874385323,1.1512583235278806
"3153-1",1997-04-03,1.0568436420550498,1.2514584123283099,1.5661481577872942,1.6459775163418409,1.4347530650514557,1.1472200732206206
"3154-1",1997-04-04,1.8747820059505038,1.5875957254687894,2.5204601875267714,1.6195858464084647,1.4369247699931764,1.1271194430145119
"3155-1",1997-04-07,1.1752168955871944,0.72206706211483085,0.521380842191143,1.7497076522744752,1.439102004329559,1.2158329618126127
"3156-1",1997-04-08,0.4799269392261607,0.16872216712889868,0.028467169680672016,1.5350480956081984,1.4412847832284386,1.065055368287267
"3157-1",1997-04-09,-0.63347906114428199,-0.80360622078327837,0.64578295808158315,1.2930265861898131,1.4434731219065793,0.89577461926131874
"3158-1",1997-04-10,-1.0993189737290798,-1.043530802948136,1.0889565367015817,1.2047513159936045,1.4456670356298469,0.83335324545787925
"3159-1",1997-04-11,-2.3639168935586596,-2.2136076067253718,4.9000586365524281,1.206973897464936,1.4478665397133754,0.83362234319184736
"3160-1",1997-04-14,0.78488091255062287,1.1917830835713636,1.420346918286868,1.8086497555632173,1.4500716495217381,1.2472830264351042
"3161-1",1997-04-15,-0.2906200976032558,-0.52262385717394633,0.27313569608737343,1.7225905772240648,1.4522823804691172,1.1861264726406944
"3162-1",1997-04-16,-0.2154221578809512,-0.22920168837882071,0.052533413955702039,1.4762157338529809,1.45449874801948,1.0149309072029604
"3163-1",1997-04-17,0.56028556269716034,0.53124801545282907,0.28222445392256934,1.2527297361027256,1.4567207676867484,0.85996559113524718
"3164-1",1997-04-18,0.45088696019650598,0.26445465673081703,0.069936265466614272,1.1176651467927801,1.458948455034967,0.76607582874885916
"3165-1",1997-04-21,-1.5347382656210939,-1.6989730765070841,2.8865095146959461,0.98084939914104941,1.461181825678487,0.67127128322007468
"3166-1",1997-04-22,0.72744446015562403,0.96610237558106282,0.93335380010337299,1.3193840234504641,1.4634208952821337,0.90157522535312673
"3167-1",1997-04-23,1.1803996262771399,0.96004999387717427,0.92169599074356234,1.2717816336830625,1.4656656795613816,0.86771604972264804
"3168-1",1997-04-24,0.078200098476877145,-0.2340562741290107,0.054782339459154603,1.2336165849460783,1.4679161942825318,0.84038624939963191
"3169-1",1997-04-25,-1.543484910597126,-1.6320997989386465,2.6637497536955705,1.0680853339723186,1.4701724552628883,0.7265034317224569
"3170-1",1997-04-28,0.63800539539418111,0.87843804635110501,0.7716534012771461,1.3519283513623832,1.4724344783709342,0.9181585810583055
